41.375 7.02942e-13 3.83576e-11 0 0 9.83558e-13 0
41.5 1.00557e-12 3.46283e-11 0 0 3.46741e-12 0
41.625 5.6681e-13 3.45354e-11 0 0 1.49404e-12 0
41.75 0 3.80599e-11 0 0 0 0
41.875 0 3.77694e-11 0 0 2.01429e-12 0
42 6.32567e-13 3.34509e-11 0 0 1.01601e-12 0
42.125 0 3.00813e-11 0 0 1.01713e-12 0
42.25 0 3.2308e-11 0 0 1.5373e-12 0
42.375 0 3.50768e-11 0 0 2.06133e-12 0
42.5 0 3.11394e-11 0 7.50988e-13 2.99727e-12 0
42.625 2.3077e-12 3.7569e-11 0 0 2.60778e-12 0
42.75 0 4.09495e-11 0 8.55777e-13 1.05105e-12 0
42.875 6.30213e-13 3.53784e-11 0 0 1.58172e-12 0
43 0 3.66456e-11 0 0 2.65555e-12 0
43.125 0 2.93806e-11 0 0 5.33445e-13 0
43.25 8.84637e-13 3.00855e-11 0 0 1.07378e-12 0
43.375 0 2.8101e-11 0 0 1.07886e-12 0
43.5 8.83927e-13 3.0144e-11 0 0 2.1758e-12 0
43.625 1.38504e-12 2.84234e-11 0 0 2.18536e-12 0
43.75 9.15635e-13 3.79292e-11 0 0 1.09958e-12 0
43.875 0 2.65326e-11 0 0 5.53407e-13 0
44 0 3.00363e-11 0 0 1.11203e-12 0
44.125 9.79204e-13 3.01951e-11 0 0 1.67602e-12 0
44.25 0 2.98275e-11 0 7.3107e-13 1.68888e-12 0
44.375 2.11403e-12 2.94154e-11 0 0 1.13103e-12 0
44.5 0 2.55828e-11 0 0 0 0
44.625 0 3.43153e-11 0 0 5.70965e-13 0
44.75 0 3.16365e-11 0 0 1.14914e-12 0
44.875 0 2.14058e-11 0 0 1.73562e-12 0
45 0 2.67492e-11 0 0 1.16466e-12 0
45.125 0 2.33942e-11 0 0 1.1715e-12 0
45.25 0 2.46937e-11 0 0 2.34873e-12 0
45.375 0 2.2469e-11 0 0 2.36694e-12 0
45.5 0 2.19858e-11 0 0 5.9516e-13 0
45.625 0 2.03328e-11 0 0 5.96492e-13 0
45.75 0 2.64498e-11 0 1.88093e-12 3.0064e-12 0
45.875 0 3.14359e-11 0 0 1.20727e-12 0
